territory,menu item,price,category,menu
Malaysia,Iced Latte,2.07,Promotion,Regular
Malaysia,Big Breakfast™,2.64,Promotion,Breakfast
Malaysia,Big Breakfast™ Muffin,2.45,Promotion,Breakfast
Malaysia,2 pcs Hotcakes™,2.35,Promotion,Breakfast
Malaysia,2 pcs Hotcakes™ with Plain Sundae,2.75,Promotion,Breakfast
Malaysia,Chocolate Cheesecake McFlurry™,1.82,Promotion,Breakfast
Malaysia,Apple Pie,1.03,Promotion,Breakfast
Malaysia,Fanta Strawberry McFloat™,1.54,Promotion,Breakfast
Malaysia,Fanta Strawberry,1.14,Promotion,Breakfast
Malaysia,Iced Kopi Susu,1.95,Promotion,Breakfast
Malaysia,Iced Latte,2.07,Promotion,Breakfast
Malaysia,Chicken Burger Super Value Meal,3.24,Super Value Meals,Regular
Malaysia,Spicy Crispy Chicken Super Value Meal,4.08,Super Value Meals,Regular
Malaysia,McChicken® Super Value Meal,3.64,Super Value Meals,Regular
Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,4.42,Super Value Meals,Regular
Malaysia,GCB™ Super Value Meal,4.44,Super Value Meals,Regular
Malaysia,Spicy Cheese Super Value Meal,3.35,Super Value Meals,Regular
Malaysia,Spicy Double Cheese Super Value Meal,4.37,Super Value Meals,Regular
Malaysia,Double Cheeseburger Super Value Meal,4.17,Super Value Meals,Regular
Malaysia,Big Mac™ Super Value Meal,4.37,Super Value Meals,Regular
Malaysia,6pcs Chicken McNuggets® Super Value Meal,3.84,Super Value Meals,Regular
Malaysia,9pcs Chicken McNuggets® Super Value Meal,4.48,Super Value Meals,Regular
Malaysia,20pcs Chicken McNuggets® Super Value Meal,6.74,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ (1pc) Super Value Meal,3.24,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ Spicy (1pc) Super Value Meal,3.24,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,4.63,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,4.63,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,5.5,Super Value Meals,Regular
Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,5.5,Super Value Meals,Regular
Malaysia,Filet-O-Fish™ Super Value Meal,3.7,Super Value Meals,Regular
Malaysia,Spicy Chicken McDeluxe™,2.83,Burgers,Regular
Malaysia,Spicy Lemon Chicken McDeluxe™,2.83,Burgers,Regular
Malaysia,Double Cheeseburger,2.49,Burgers,Regular
Malaysia,Spicy Cheese,2.04,Burgers,Regular
Malaysia,Big Mac™,2.8,Burgers,Regular
Malaysia,Spicy Double Cheese,2.69,Burgers,Regular
Malaysia,McChicken®,1.97,Burgers,Regular
Malaysia,Double Spicy Chicken with Cheese,2.49,Burgers,Regular
Malaysia,Spicy Crispy Chicken,2.54,Burgers,Regular
Malaysia,Chicken Burger,1.68,Burgers,Regular
Malaysia,GCB™,2.85,Burgers,Regular
Malaysia,Filet-O-Fish™,2.08,Burgers,Regular
Malaysia,6pcs Chicken McNuggets®,2.22,McNuggets,Regular
Malaysia,9pcs Chicken McNuggets® ,2.95,McNuggets,Regular
Malaysia,20pcs Chicken McNuggets®,5.58,McNuggets,Regular
Malaysia,Share-share Bundle,7.19,McNuggets,Regular
Malaysia,Ayam Goreng McD™ Spicy (1pc),1.75,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Regular (1pc),1.75,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Spicy (2pcs),3.05,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Regular (2pcs) ,3.05,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Mixed (2pcs),3.05,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Spicy (3pcs),3.84,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Regular (3pcs),3.84,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ Mixed (3pcs),3.84,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ (5pcs),6.9,Ayam Goreng McD,Regular
Malaysia,Ayam Goreng McD™ (10pcs),12.61,Ayam Goreng McD,Regular
Malaysia,Nasi Lemak McD™,1.68,Nasi Lemak & Bubur,Regular
Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),2.88,Nasi Lemak & Bubur,Regular
Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (2pcs),3.47,Nasi Lemak & Bubur,Regular
Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (1pc),2.88,Nasi Lemak & Bubur,Regular
Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (2pcs),3.47,Nasi Lemak & Bubur,Regular
Malaysia,Nasi Lemak McD™ + Ayam Goreng Mixed (2pcs),3.47,Nasi Lemak & Bubur,Regular
Malaysia,Bubur Ayam McD™,1.52,Nasi Lemak & Bubur,Regular
Malaysia,Family Meal A,8.48,Family Meal,Regular
Malaysia,Family Meal B,10.84,Family Meal,Regular
Malaysia,Ayam Goreng McD™ (5pcs),6.9,Family Meal,Regular
Malaysia,Ayam Goreng McD™ (10pcs),12.61,Family Meal,Regular
Malaysia,Share-share Bundle,7.19,Family Meal,Regular
Malaysia,Parties@Home Package A,24.64,Parties@Home,Regular
Malaysia,Parties@Home Package B,29.56,Parties@Home,Regular
Malaysia,Parties@Home Package C,34.49,Parties@Home,Regular
Malaysia,Chicken Burger,2.33,Happy Meals,Regular
Malaysia,4pcs Chicken McNuggets®,2.39,Happy Meals,Regular
Malaysia,Ayam Goreng McD™,2.33,Happy Meals,Regular
Malaysia,Cheeseburger,2.36,Happy Meals,Regular
Malaysia,Ayam Goreng McD™ Spicy (1pc),2.33,Happy Meals,Regular
Malaysia,Bubur Ayam McD™,2.33,Happy Meals,Regular
Malaysia,Iced Kopi Susu,1.95,McCafe Drinks,Regular
Malaysia,Iced Latte,2.07,McCafe Drinks,Regular
Malaysia,Iced Coconut Latte,2.54,McCafe Drinks,Regular
Malaysia,Ice Blended Coconut,2.94,McCafe Drinks,Regular
Malaysia,Ice Blended Chocolate Coconut,3.05,McCafe Drinks,Regular
Malaysia,Ice Blended Chocolate with OREO®,3.13,McCafe Drinks,Regular
Malaysia,Ice Blended Mocha with OREO®,3.13,McCafe Drinks,Regular
Malaysia,Kopi Susu,1.75,McCafe Drinks,Regular
Malaysia,Ice Blended Kopi Susu,2.82,McCafe Drinks,Regular
Malaysia,Latte,1.87,McCafe Drinks,Regular
Malaysia,Ice Blended Latte,2.94,McCafe Drinks,Regular
Malaysia,Cappuccino,1.87,McCafe Drinks,Regular
Malaysia,Americano,1.48,McCafe Drinks,Regular
Malaysia,Iced Americano,1.68,McCafe Drinks,Regular
Malaysia,Iced Chocolate,2.27,McCafe Drinks,Regular
Malaysia,Ice Blended Chocolate,2.94,McCafe Drinks,Regular
Malaysia,Ice Blended Milo,2.94,McCafe Drinks,Regular
Malaysia,Iced Mocha,2.27,McCafe Drinks,Regular
Malaysia,Ice Blended Mocha,2.94,McCafe Drinks,Regular
Malaysia,Ice Blended Strawberry,2.15,McCafe Drinks,Regular
Malaysia,Ice Blended Mango Peach,2.15,McCafe Drinks,Regular
Malaysia,Kopi Susu (S) + McCafé Cake,2.54,McCafe Drinks,Regular
Malaysia,Iced Kopi Susu (M) + McCafé Cake,2.54,McCafe Drinks,Regular
Malaysia,Belgium Chocolate + McCafé Drink,3.15,McCafe Drinks,Regular
Malaysia,Red Velvet Cake + McCafé Drink,3.15,McCafe Drinks,Regular
Malaysia,Classic Cheesecake + McCafé Drink,3.35,McCafe Drinks,Regular
Malaysia,Chocolate Marble Cake,1.75,McCafe Cakes,Regular
Malaysia,Butter Cake,1.75,McCafe Cakes,Regular
Malaysia,Belgium Chocolate Cake,2.74,McCafe Cakes,Regular
Malaysia,Red Velvet Cake,2.74,McCafe Cakes,Regular
Malaysia,Classic Cheesecake,2.74,McCafe Cakes,Regular
Malaysia,Kopi Susu (S) + McCafé Cake,2.54,McCafe Cakes,Regular
Malaysia,Iced Kopi Susu (M) + McCafé Cake,2.54,McCafe Cakes,Regular
Malaysia,Belgium Chocolate + McCafé Drink,3.15,McCafe Cakes,Regular
Malaysia,Red Velvet Cake + McCafé Drink,3.15,McCafe Cakes,Regular
Malaysia,Classic Cheesecake + McCafé Drink,3.35,McCafe Cakes,Regular
Malaysia,Chocolate Cheesecake McFlurry™,1.82,Desserts & Sides,Regular
Malaysia,Apple Pie,1.03,Desserts & Sides,Regular
Malaysia,OREO® McFlurry™,1.63,Desserts & Sides,Regular
Malaysia,Chocolate Sundae,1.23,Desserts & Sides,Regular
Malaysia,Strawberry Sundae,1.23,Desserts & Sides,Regular
Malaysia,French Fries,1.32,Desserts & Sides,Regular
Malaysia,Corn,1.12,Desserts & Sides,Regular
Malaysia,Fanta Strawberry McFloat™,1.54,Drinks,Regular
Malaysia,Fanta Strawberry,1.14,Drinks,Regular
Malaysia,Hot MILO®,1.18,Drinks,Regular
Malaysia,Hot Tea,1.14,Drinks,Regular
Malaysia,MILO®,1.64,Drinks,Regular
Malaysia,Hot Teh Tarik,1.14,Drinks,Regular
Malaysia,Coca-Cola®,1.14,Drinks,Regular
Malaysia,100 Plus,1.14,Drinks,Regular
Malaysia,Sprite®,1.14,Drinks,Regular
Malaysia,Iced Lemon Tea,1.44,Drinks,Regular
Malaysia,Minute Maid® Orange Juice,1.64,Drinks,Regular
Malaysia,Drinking water,0.99,Drinks,Regular
Malaysia,Barbecue Sauce,0.2,Condiments,Regular
Malaysia,Sweet&Sour Sauce,0.2,Condiments,Regular
Malaysia,McChicken® Sauce,0.2,Condiments,Regular
Malaysia,Sambal,0.2,Condiments,Regular
Malaysia,Omelette Wrap with Chicken Sausage,2.16,Omelette Wrap with Hash Browns,Breakfast
Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,2.16,Omelette Wrap with Hash Browns,Breakfast
Malaysia,Big Breakfast™,2.64,McMuffins & Scrambled Egg,Breakfast
Malaysia,Big Breakfast™ Muffin,2.45,McMuffins & Scrambled Egg,Breakfast
Malaysia,2 pcs Hotcakes™,2.35,McMuffins & Scrambled Egg,Breakfast
Malaysia,2 pcs Hotcakes™ with Plain Sundae,2.75,McMuffins & Scrambled Egg,Breakfast
Malaysia,Omelette Cheese Muffin,1.55,McMuffins & Scrambled Egg,Breakfast
Malaysia,Sausage & Omelette Cheese Muffin,1.74,McMuffins & Scrambled Egg,Breakfast
Malaysia,Crispy Chicken McMuffin,1.76,McMuffins & Scrambled Egg,Breakfast
Malaysia,Crispy Chicken McMuffin with Egg,1.96,McMuffins & Scrambled Egg,Breakfast
Malaysia,Sausage McMuffin™,1.57,McMuffins & Scrambled Egg,Breakfast
Malaysia,Sausage McMuffin™ with Egg,1.76,McMuffins & Scrambled Egg,Breakfast
Malaysia,Sausage & Scrambled Egg Sandwich,1.8,McMuffins & Scrambled Egg,Breakfast
Malaysia,Crispy Chicken & Scrambled Egg Sandwich,1.8,McMuffins & Scrambled Egg,Breakfast
Malaysia,Scrambled Egg Sandwich,1.61,McMuffins & Scrambled Egg,Breakfast
Malaysia,Nasi Lemak McD™,1.68,Nasi Lemak & Bubur,Breakfast
Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),2.88,Nasi Lemak & Bubur,Breakfast
Malaysia,Bubur Ayam McD™ (Medium),1.81,Nasi Lemak & Bubur,Breakfast
Malaysia,Bubur Ayam McD™ (Small),1.52,Nasi Lemak & Bubur,Breakfast
Malaysia,Sausage McMuffin™,2.33,Happy Meals,Breakfast
Malaysia,2 pcs Hotcakes™,2.33,Happy Meals,Breakfast
Malaysia,Bubur Ayam McD™,2.33,Happy Meals,Breakfast
Malaysia,Iced Kopi Susu,1.95,McCafe Drinks,Breakfast
Malaysia,Iced Latte,2.07,McCafe Drinks,Breakfast
Malaysia,Iced Coconut Latte,2.54,McCafe Drinks,Breakfast
Malaysia,Ice Blended Coconut,2.94,McCafe Drinks,Breakfast
Malaysia,Ice Blended Chocolate Coconut,3.05,McCafe Drinks,Breakfast
Malaysia,Ice Blended Chocolate with OREO®,3.13,McCafe Drinks,Breakfast
Malaysia,Ice Blended Mocha with OREO®,3.13,McCafe Drinks,Breakfast
Malaysia,Kopi Susu,1.75,McCafe Drinks,Breakfast
Malaysia,Ice Blended Kopi Susu,2.82,McCafe Drinks,Breakfast
Malaysia,Latte,1.87,McCafe Drinks,Breakfast
Malaysia,Ice Blended Latte,2.94,McCafe Drinks,Breakfast
Malaysia,Cappuccino,1.87,McCafe Drinks,Breakfast
Malaysia,Americano,1.48,McCafe Drinks,Breakfast
Malaysia,Iced Americano,1.68,McCafe Drinks,Breakfast
Malaysia,Iced Chocolate,2.27,McCafe Drinks,Breakfast
Malaysia,Ice Blended Chocolate,2.94,McCafe Drinks,Breakfast
Malaysia,Ice Blended Milo,2.94,McCafe Drinks,Breakfast
Malaysia,Iced Mocha,2.27,McCafe Drinks,Breakfast
Malaysia,Ice Blended Mocha,2.94,McCafe Drinks,Breakfast
Malaysia,Ice Blended Strawberry,2.15,McCafe Drinks,Breakfast
Malaysia,Ice Blended Mango Peach,2.15,McCafe Drinks,Breakfast
Malaysia,Kopi Susu (S) + McCafé Cake,2.54,McCafe Drinks,Breakfast
Malaysia,Iced Kopi Susu (M) + McCafé Cake,2.54,McCafe Drinks,Breakfast
Malaysia,Belgium Chocolate + McCafé Drink,3.15,McCafe Drinks,Breakfast
Malaysia,Red Velvet Cake + McCafé Drink,3.15,McCafe Drinks,Breakfast
Malaysia,Classic Cheesecake + McCafé Drink,3.35,McCafe Drinks,Breakfast
Malaysia,Chocolate Marble Cake,1.75,McCafe Cakes,Breakfast
Malaysia,Butter Cake,1.75,McCafe Cakes,Breakfast
Malaysia,Belgium Chocolate Cake,2.74,McCafe Cakes,Breakfast
Malaysia,Red Velvet Cake,2.74,McCafe Cakes,Breakfast
Malaysia,Classic Cheesecake,2.74,McCafe Cakes,Breakfast
Malaysia,Kopi Susu (S) + McCafé Cake,2.54,McCafe Cakes,Breakfast
Malaysia,Iced Kopi Susu (M) + McCafé Cake,2.54,McCafe Cakes,Breakfast
Malaysia,Belgium Chocolate + McCafé Drink,3.15,McCafe Cakes,Breakfast
Malaysia,Red Velvet Cake + McCafé Drink,3.15,McCafe Cakes,Breakfast
Malaysia,Classic Cheesecake + McCafé Drink,3.35,McCafe Cakes,Breakfast
Malaysia,Chocolate Cheesecake McFlurry™,1.82,Desserts & Sides,Breakfast
Malaysia,Apple Pie,1.03,Desserts & Sides,Breakfast
Malaysia,OREO® McFlurry™,1.63,Desserts & Sides,Breakfast
Malaysia,Chocolate Sundae,1.23,Desserts & Sides,Breakfast
Malaysia,Strawberry Sundae,1.23,Desserts & Sides,Breakfast
Malaysia,Hash Browns,1.03,Desserts & Sides,Breakfast
Malaysia,Fanta Strawberry McFloat™,1.54,Drinks,Breakfast
Malaysia,Fanta Strawberry,1.14,Drinks,Breakfast
Malaysia,Hot MILO®,1.18,Drinks,Breakfast
Malaysia,Hot Tea,1.14,Drinks,Breakfast
Malaysia,MILO®,1.64,Drinks,Breakfast
Malaysia,Hot Teh Tarik,1.14,Drinks,Breakfast
Malaysia,Coca-Cola®,1.14,Drinks,Breakfast
Malaysia,100 Plus,1.14,Drinks,Breakfast
Malaysia,Sprite®,1.14,Drinks,Breakfast
Malaysia,Iced Lemon Tea,1.44,Drinks,Breakfast
Malaysia,Minute Maid® Orange Juice,1.64,Drinks,Breakfast
Malaysia,Drinking water,0.99,Drinks,Breakfast
Malaysia,Sambal,0.2,Condiments,Breakfast
Indonesia,Bundling - 3 Ayam McD + 3 Nasi Med. + 3 Reg. Fruit Tea Lemon,4.09,Promotion Menu,Regular
Indonesia,PaMer 7 Ayam McD Thai Sweet Chili,12.04,Promotion Menu,Regular
Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,9.53,Promotion Menu,Regular
Indonesia,PaNas Special Thai Sweet Chili,3.11,Promotion Menu,Regular
Indonesia,PaNas 1 Thai Sweet Chili,2.64,Promotion Menu,Regular
Indonesia,PaNas 2 Rice Thai Sweet Chili,3.62,Promotion Menu,Regular
Indonesia,PaNas 2 Fries Thai Sweet Chili,3.87,Promotion Menu,Regular
Indonesia,Blackcurrant Fizz,0.91,Promotion Menu,Regular
Indonesia,2 Happy Meal® Ayam GRATIS Tambahan 1 Mainan,5.66,Promotion Menu,Regular
Indonesia,2 Happy Meal® Beef Burger GRATIS Tambahan 1 Mainan,5.66,Promotion Menu,Regular
Indonesia,Happy Meal® Beef Burger + Happy Meal® Ayam GRATIS Tambahan 1 Mainan,5.66,Promotion Menu,Regular
Indonesia,Tiramisu McFlurry with Cookie Crumbs,1.13,Promotion Menu,Regular
Indonesia,Tiramisu McFlurry with Lotus Biscoff,1.13,Promotion Menu,Regular
Indonesia,Bundling 2 Double Choco Pie,1.76,Promotion Menu,Regular
Indonesia,Bundling 3 Double Choco Pie,2.52,Promotion Menu,Regular
Indonesia,Paket Hantaran McD,8.49,Promotion Menu,Regular
Indonesia,Bundling - 3 Ayam McD + 3 Nasi Med. + 3 Reg. Fruit Tea Lemon,4.09,Promotion Menu,Breakfast
Indonesia,PaMer 7 Ayam McD Thai Sweet Chili,12.04,Promotion Menu,Breakfast
Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,9.53,Promotion Menu,Breakfast
Indonesia,PaNas Special Thai Sweet Chili,3.11,Promotion Menu,Breakfast
Indonesia,PaNas 1 Thai Sweet Chili,2.64,Promotion Menu,Breakfast
Indonesia,PaNas 2 Rice Thai Sweet Chili,3.62,Promotion Menu,Breakfast
Indonesia,PaNas 2 Fries Thai Sweet Chili,3.87,Promotion Menu,Breakfast
Indonesia,Blackcurrant Fizz,0.91,Promotion Menu,Breakfast
Indonesia,2 Happy Meal® Ayam GRATIS Tambahan 1 Mainan,5.66,Promotion Menu,Breakfast
Indonesia,Tiramisu McFlurry with Cookie Crumbs,1.13,Promotion Menu,Breakfast
Indonesia,Tiramisu McFlurry with Lotus Biscoff,1.13,Promotion Menu,Breakfast
Indonesia,Bundling 2 Double Choco Pie,1.76,Promotion Menu,Breakfast
Indonesia,Bundling 3 Double Choco Pie,2.52,Promotion Menu,Breakfast
Indonesia,Paket Hantaran McD,8.49,Promotion Menu,Breakfast
Indonesia,PaMer 7 Ayam McD Thai Sweet Chili,12.04,Ala Carte & Value Meals,Regular
Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,9.53,Ala Carte & Value Meals,Regular
Indonesia,PaNas Special Thai Sweet Chili,3.11,Ala Carte & Value Meals,Regular
Indonesia,PaNas 1 Thai Sweet Chili,2.64,Ala Carte & Value Meals,Regular
Indonesia,PaNas 2 Rice Thai Sweet Chili,3.62,Ala Carte & Value Meals,Regular
Indonesia,PaNas 2 Fries Thai Sweet Chili,3.87,Ala Carte & Value Meals,Regular
Indonesia,McNuggets® 20pcs,7.17,Ala Carte & Value Meals,Regular
Indonesia,9pcs Spicy McNuggets ALC,3.77,Ala Carte & Value Meals,Regular
Indonesia,McNuggets®  9pcs,3.36,Ala Carte & Value Meals,Regular
Indonesia,6pcs Spicy McNuggets,2.55,Ala Carte & Value Meals,Regular
Indonesia,McNuggets® 6pcs,2.42,Ala Carte & Value Meals,Regular
Indonesia,Paket Korean Soy Garlic Wings,1.98,Ala Carte & Value Meals,Regular
Indonesia,Korean Soy Garlic Wings,2.17,Ala Carte & Value Meals,Regular
Indonesia,Paket Big Order,36.95,Ala Carte & Value Meals,Regular
Indonesia,Big Mac®,2.58,Ala Carte & Value Meals,Regular
Indonesia,Triple Cheeseburger,3.87,Ala Carte & Value Meals,Regular
Indonesia,Double Cheeseburger,2.48,Ala Carte & Value Meals,Regular
Indonesia,Cheeseburger Deluxe,2.11,Ala Carte & Value Meals,Regular
Indonesia,Cheeseburger,2.01,Ala Carte & Value Meals,Regular
Indonesia,Beef Burger Deluxe,1.57,Ala Carte & Value Meals,Regular
Indonesia,McSpicy Chicken Burger,2.58,Ala Carte & Value Meals,Regular
